id,sira,ders,sinif,unite,konu,baslik,kazanim_kodu,kazanim,aciklama,yorum,etiketler
matematik-9-9_3_1_1,11,MATEMATİK,9,Denklemler ve Eşitsizlikler,Sayı Kümeleri,,9.3.1.1,Sayı kümelerini birbiriyle ilişkilendirir.,"a) Doğal sayı, tam sayı, rasyonel sayı, irrasyonel sayı ve gerçek sayı kümelerinin sembolleri tanıtılarak bu sayı kümeleri arasındaki ilişki üzerinde durulur. b) √2, √3, √5 gibi sayıların sayı doğrusundaki yeri belirlenir. c) Gerçek sayılar kümesinde toplama ve çarpma işlemlerinin özellikleri üzerinde durulur. ç) ℝ nin geometrik temsilinin sayı doğrusu, ℝ×ℝ nin geometrik temsilinin de kartezyen koordinat sistemi olduğu vurgulanır.","Kazanımın odağı, öğrencinin sayı kümelerini birbiriyle ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",sayı; kümeleri; kümelerini; birbiriyle; denklemler; eşitsizlikler
matematik-9-9_3_2_1,12,MATEMATİK,9,Denklemler ve Eşitsizlikler,Bölünebilme Kuralları,,9.3.2.1,Tam sayılarda bölünebilme kurallarıyla ilgili problemler çözer.,"2, 3, 4, 5, 8, 9, 10, 11 ile bu sayılardan elde edilen 6, 12, 15 gibi sayıların bölünebilme kuralları ele alınır.","Kazanımın odağı, öğrencinin tam sayılarda bölünebilme kurallarıyla ilgili problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",bölünebilme; kuralları; sayılarda; kurallarıyla; problemler; çözer; denklemler; eşitsizlikler
matematik-9-9_3_2_2,13,MATEMATİK,9,Denklemler ve Eşitsizlikler,Bölünebilme Kuralları,,9.3.2.2,Tam sayılarda EBOB ve EKOK ile ilgili uygulamalar yapar.,a) Gerçek hayat problemlerine yer verilir. b) Elektronik tablolarda bulunan EBOB ve EKOK fonksiyonlarından yararlanılır.,"Kazanımın odağı, öğrencinin tam sayılarda EBOB ve EKOK ile ilgili uygulamalar yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",bölünebilme; kuralları; sayılarda; ebob; ekok; uygulamalar; denklemler; eşitsizlikler
matematik-9-9_3_2_3,14,MATEMATİK,9,Denklemler ve Eşitsizlikler,Bölünebilme Kuralları,,9.3.2.3,Gerçek hayatta periyodik olarak tekrar eden durumları içeren problemleri çözer.,Modüler aritmetiğe girilmeden periyodik durum içeren problemlere yer verilir.,"Kazanımın odağı, öğrencinin gerçek hayatta periyodik olarak tekrar eden durumları içeren problemleri çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",bölünebilme; kuralları; gerçek; hayatta; periyodik; tekrar; eden; durumları
matematik-9-9_3_3_1,15,MATEMATİK,9,Denklemler ve Eşitsizlikler,Birinci Dereceden Denklemler ve Eşitsizlikler,,9.3.3.1,Gerçek sayılar kümesinde aralık kavramını açıklar.,"a) Açık, kapalı ve yarı açık aralık kavramları ile bunların gösterimleri üzerinde durulur. b) Aralıkların kartezyen çarpımlarına yer verilmez.","Kazanımın odağı, öğrencinin gerçek sayılar kümesinde aralık kavramını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",birinci; dereceden; denklemler; eşitsizlikler; gerçek; sayılar; kümesinde; aralık
matematik-9-9_3_3_2,16,MATEMATİK,9,Denklemler ve Eşitsizlikler,Birinci Dereceden Denklemler ve Eşitsizlikler,,9.3.3.2,Birinci dereceden bir bilinmeyenli denklem ve eşitsizliklerin çözüm kümelerini bulur.,a) Birinci dereceden bir bilinmeyenli denklem ve eşitsizliklerin çözümü hatırlatılır. b) Harezmî’nin denklemler konusundaki çalışmalarına yer verilir.,"Kazanımın odağı, öğrencinin birinci dereceden bir bilinmeyenli denklem ve eşitsizliklerin çözüm kümelerini bulur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",birinci; dereceden; denklemler; eşitsizlikler; bilinmeyenli; denklem; eşitsizliklerin; çözüm
matematik-9-9_3_3_3,17,MATEMATİK,9,Denklemler ve Eşitsizlikler,Birinci Dereceden Denklemler ve Eşitsizlikler,,9.3.3.3,Mutlak değer içeren birinci dereceden bir bilinmeyenli denklem ve eşitsizliklerin çözüm kümelerini bulur.,"a) Bir gerçek sayının mutlak değeri hatırlatılarak mutlak değer özellikleri verilir. (𝑥𝑥, 𝑦𝑦 ∈ ℝ, 𝑛𝑛 ∈ ℤ ve 𝑎𝑎, 𝑏𝑏 ∈ ℝ+) |𝑥𝑥| ≤ 𝑎𝑎 ⇔ −𝑎𝑎 ≤ 𝑥𝑥 ≤ 𝑎𝑎 |𝑥𝑥. 𝑦𝑦| = |𝑥𝑥|. |𝑦𝑦| |𝑥𝑥| = |−𝑥𝑥| |𝑥𝑥| ≥ 𝑎𝑎 ⇔ (𝑥𝑥 ≥ 𝑎𝑎 ∨ 𝑥𝑥 ≤ −𝑎𝑎) 𝑥𝑥 |𝑥𝑥| |𝑥𝑥 𝑛𝑛 | = |𝑥𝑥|𝑛𝑛 � �= , (𝑦𝑦 ≠ 0) 𝑎𝑎 ≤ |𝑥𝑥| ≤ 𝑏𝑏 ⇔ (𝑎𝑎 ≤ 𝑥𝑥 ≤ 𝑏𝑏 ∨ −𝑏𝑏 ≤ 𝑥𝑥 ≤ −𝑎𝑎) 𝑦𝑦 |𝑦𝑦| |𝑥𝑥 + 𝑦𝑦| ≤ |𝑥𝑥| + |𝑦𝑦| b) İkiden çok mutlak değer içeren denklem ve eşitsizliklere girilmez.","Kazanımın odağı, öğrencinin mutlak değer içeren birinci dereceden bir bilinmeyenli denklem ve eşitsizliklerin çözüm kümelerini bulur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",birinci; dereceden; denklemler; eşitsizlikler; mutlak; değer; içeren; bilinmeyenli
matematik-9-9_3_3_4,18,MATEMATİK,9,Denklemler ve Eşitsizlikler,Birinci Dereceden Denklemler ve Eşitsizlikler,,9.3.3.4,Birinci dereceden iki bilinmeyenli denklem ve eşitsizlik sistemlerinin çözüm kümelerini bulur.,"a) Birinci dereceden iki bilinmeyenli denklem sistemlerinin çözüm kümeleri bulunurken yerine koyma, yok etme veya grafikle çözüm yöntemlerinden faydalanılır. b) Birinci dereceden iki bilinmeyenli denklem ve eşitsizlik sistemlerinin çözümü, analitik düzlemde gösterilir.","Kazanımın odağı, öğrencinin birinci dereceden iki bilinmeyenli denklem ve eşitsizlik sistemlerinin çözüm kümelerini bulur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",birinci; dereceden; denklemler; eşitsizlikler; bilinmeyenli; denklem; eşitsizlik; sistemlerinin
matematik-9-9_3_4_1,19,MATEMATİK,9,Denklemler ve Eşitsizlikler,Üslü İfadeler ve Denklemler,,9.3.4.1,Üslü ifadeleri içeren denklemleri çözer.,a) Üslü ifade kavramı hatırlatılır. b) Bir gerçek sayının tam sayı kuvveti ile ilgili uygulamalar yapılır. c) Üslü ifadelerin özellikleri üzerinde durulur.,"Kazanımın odağı, öğrencinin üslü ifadeleri içeren denklemleri çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üslü; i̇fadeler; denklemler; ifadeleri; içeren; denklemleri; çözer; eşitsizlikler
matematik-9-9_3_4_2,20,MATEMATİK,9,Denklemler ve Eşitsizlikler,Üslü İfadeler ve Denklemler,,9.3.4.2,Köklü ifadeleri içeren denklemleri çözer.,"a) Köklü ifadelerin özellikleri üzerinde durulur. 𝑚𝑚 𝑛𝑛 b) 𝑥𝑥 ∈ ℝ+ ve 𝑚𝑚, 𝑛𝑛 ∈ ℤ+ için 𝑛𝑛 > 1 𝑜𝑜𝑜𝑜𝑜𝑜𝑜𝑜𝑜𝑜 ü𝑧𝑧𝑧𝑧𝑧𝑧𝑧𝑧 √𝑥𝑥 𝑚𝑚 = 𝑥𝑥 𝑛𝑛 olduğu vurgulanarak köklü ifadeler ve üslü ifadeler arasındaki ilişkiler üzerinde durulur. c) En çok iki terimli köklü ifadelerin eşleniklerine yer verilir. ç) Köklü ifadelerde sonsuza giden iç içe köklerle yapılan işlemlere yer verilmez.","Kazanımın odağı, öğrencinin köklü ifadeleri içeren denklemleri çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üslü; i̇fadeler; denklemler; köklü; ifadeleri; içeren; denklemleri; çözer
matematik-9-9_3_5_1,21,MATEMATİK,9,Denklemler ve Eşitsizlikler,Denklemler ve Eşitsizliklerle İlgili Uygulamalar,,9.3.5.1,Oran ve orantı kavramlarını kullanarak problemler çözer.,"a) Oran, orantı, doğru orantı, ters orantı kavramları ile oran ve orantıya ait özellikler hatırlatılır. b) Altın oran tanıtılarak gerçek hayattan örnekler verilir ancak hesaplama yöntemlerine yer verilmez.","Kazanımın odağı, öğrencinin oran ve orantı kavramlarını kullanarak problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",denklemler; eşitsizliklerle; i̇lgili; uygulamalar; oran; orantı; kavramlarını; kullanarak
matematik-9-9_3_5_2,22,MATEMATİK,9,Denklemler ve Eşitsizlikler,Denklemler ve Eşitsizliklerle İlgili Uygulamalar,,9.3.5.2,Denklemler ve eşitsizlikler ile ilgili problemler çözer.,"a) Gerçek hayat durumlarını temsil eden sözel ifadelerdeki ilişkilerin cebirsel, grafiksel ve sayısal temsilleri ile ilgili uygulamalar yapılır. b) Farklı problem çözme stratejilerinin uygulanmasını gerektiren oran, orantı kavramlarının kullanıldığı problemlere (örneğin elektrik, su vb. fatura ve ödemeler; sayı, kesir, yaş, işçi, alım-satım, kâr-zarar, yüzde ve karışım problemleri; hız ve hareket (hız kavramı, sabit hız, ortalama hız, birimler arası dönüşüm (km/sa., m/sn.)) yer verilir; faiz, havuz, saat problemlerine girilmez. c) Rutin olmayan problem türlerine de yer verilerek farklı problem çözme stratejilerinin uygulanmasına imkân verilir. GEOMETRİ","Kazanımın odağı, öğrencinin denklemler ve eşitsizlikler ile ilgili problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",denklemler; eşitsizliklerle; i̇lgili; uygulamalar; eşitsizlikler; problemler; çözer
matematik-9-9_4_1_1,23,MATEMATİK,9,Üçgenler,Üçgenlerde Temel Kavramlar,,9.4.1.1,Üçgende açı özellikleri ile ilgili işlemler yapar.,a) Kültür ve medeniyetimizden geometrinin tarihsel gelişim sürecine katkı sağlamış bilim insanları ve bilim insanlarının yaptığı çalışmalar tanıtılır. Mustafa Kemal Atatürk’ün geometri üzerine yaptığı çalışmalardan bahsedilir. b) Açı çeşitleri ve paralel iki doğrunun bir kesenle yaptığı açılar hatırlatılır. c) Üçgende sadece iç ve dış açı özelliklerinin kullanıldığı sorulara yer verilir. İkizkenar ve eşkenar üçgenin açı özellikleri üzerinde durulur.,"Kazanımın odağı, öğrencinin üçgende açı özellikleri ile ilgili işlemler yapar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenlerde; temel; kavramlar; üçgende; özellikleri; işlemler; üçgenler
matematik-9-9_4_1_2,24,MATEMATİK,9,Üçgenler,Üçgenlerde Temel Kavramlar,,9.4.1.2,Üçgenin kenar uzunlukları ile bu kenarların karşılarındaki açıların ölçülerini ilişkilendirir.,a) Bir üçgende en uzun kenarın karşısındaki açının ölçüsünün en büyük olduğu ve bunun tersinin de doğru olduğu gösterilir. b) Dinamik matematik yazılımları kullanılarak oluşturulan üçgenlerin kenar ve açıları arasındaki ilişkinin gözlemlenmesi sağlanır.,"Kazanımın odağı, öğrencinin üçgenin kenar uzunlukları ile bu kenarların karşılarındaki açıların ölçülerini ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenlerde; temel; kavramlar; üçgenin; kenar; uzunlukları; kenarların; karşılarındaki
matematik-9-9_4_1_3,25,MATEMATİK,9,Üçgenler,Üçgenlerde Temel Kavramlar,,9.4.1.3,Uzunlukları verilen üç doğru parçasının hangi durumlarda üçgen oluşturduğunu değerlendirir.,a) İki kenar uzunluğu verilen bir üçgenin üçüncü kenar uzunluğunun hangi aralıkta değerler alabileceğine ilişkin uygulamalar yapılır. b) Dinamik matematik yazılımlarından yararlanılarak hangi durumlarda üçgen oluşacağının test edilmesi sağlanır.,"Kazanımın odağı, öğrencinin uzunlukları verilen üç doğru parçasının hangi durumlarda üçgen oluşturduğunu değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenlerde; temel; kavramlar; uzunlukları; doğru; parçasının; hangi; durumlarda
matematik-9-9_4_2_1,26,MATEMATİK,9,Üçgenler,Üçgenlerde Eşlik ve Benzerlik,,9.4.2.1,İki üçgenin eş olması için gerekli olan asgari koşulları değerlendirir.,"a) İki üçgenin eşliği hatırlatılır. b) Kenar-Açı-Kenar (K.A.K.), Açı-Kenar-Açı (A.K.A.), Kenar-Kenar-Kenar (K.K.K.) eşlik kuralları, ölçümler yapılarak oluşturulur. c) Eş üçgenlerin karşılıklı yardımcı elemanlarının da eş olduğu gösterilir.","Kazanımın odağı, öğrencinin i̇ki üçgenin eş olması için gerekli olan asgari koşulları değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenlerde; eşlik; benzerlik; i̇ki; üçgenin; olması; gerekli; asgari
matematik-9-9_4_2_2,27,MATEMATİK,9,Üçgenler,Üçgenlerde Eşlik ve Benzerlik,,9.4.2.2,İki üçgenin benzer olması için gerekli olan asgari koşulları değerlendirir.,"a) Kenar-Açı-Kenar (K.A.K.), Kenar-Kenar-Kenar (K.K.K.) ve Açı-Açı (A.A.) benzerlik kuralları, ölçümler yapılarak oluşturulur. b) Eşlik ile benzerlik arasındaki ilişki incelenir. c) Benzer üçgenlerin karşılıklı yardımcı elemanlarının da aynı benzerlik oranına sahip olduğu gösterilir. ç) Bilgi ve iletişim teknolojilerinden yararlanılır.","Kazanımın odağı, öğrencinin i̇ki üçgenin benzer olması için gerekli olan asgari koşulları değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenlerde; eşlik; benzerlik; i̇ki; üçgenin; benzer; olması; gerekli
matematik-9-9_4_2_3,28,MATEMATİK,9,Üçgenler,Üçgenlerde Eşlik ve Benzerlik,,9.4.2.3,Üçgenin bir kenarına paralel ve diğer iki kenarı kesecek şekilde çizilen doğrunun ayırdığı doğru parçaları arasındaki ilişkiyi kurar.,Thales’ in çalışmalarına yer verilir.,"Kazanımın odağı, öğrencinin üçgenin bir kenarına paralel ve diğer iki kenarı kesecek şekilde çizilen doğrunun ayırdığı doğru parçaları arasındaki ilişkiyi kurar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenlerde; eşlik; benzerlik; üçgenin; kenarına; paralel; diğer; kenarı
matematik-9-9_4_2_4,29,MATEMATİK,9,Üçgenler,Üçgenlerde Eşlik ve Benzerlik,,9.4.2.4,Üçgenlerin benzerliği ile ilgili problemler çözer.,Gerçek hayat problemlerine yer verilir.,"Kazanımın odağı, öğrencinin üçgenlerin benzerliği ile ilgili problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenlerde; eşlik; benzerlik; üçgenlerin; benzerliği; problemler; çözer; üçgenler
matematik-9-9_4_3_1,30,MATEMATİK,9,Üçgenler,Üçgenin Yardımcı Elemanları,,9.4.3.1,Üçgenin iç ve dış açıortaylarının özelliklerini elde eder.,a) Açıortay üzerinde alınan bir noktadan açının kollarına indirilen dikmelerin uzunluklarının eşit olduğu gösterilir. b) İç ve dış açıortay uzunlukları formülle hesaplatılmaz. c) Açıortay özelliklerinin gösteriminde pergel-cetvelden yararlanılır. ç) Bilgi ve iletişim teknolojilerinden yararlanılır.,"Kazanımın odağı, öğrencinin üçgenin iç ve dış açıortaylarının özelliklerini elde eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenin; yardımcı; elemanları; açıortaylarının; özelliklerini; elde; üçgenler
matematik-9-9_4_3_2,31,MATEMATİK,9,Üçgenler,Üçgenin Yardımcı Elemanları,,9.4.3.2,Üçgenin kenarortaylarının özelliklerini elde eder.,"a) Kenarortayların kesiştiği nokta ile bu noktanın kenarortay üzerinde ayırdığı parçalar arasındaki ilişki üzerinde durulur. b) Kenarortayların kesiştiği noktanın, üçgenin ağırlık merkezi olduğuna ve üçgenin ağırlık merkeziyle ilgili özelliklerine yer verilir. c) Dik üçgende, hipotenüse ait kenarortay uzunluğunun hipotenüs uzunluğunun yarısı olduğu gösterilir. ç) Kenarortay uzunluğu formülle hesaplatılmaz. d) Pergel-cetvel kullanarak veya bilgi ve iletişim teknolojileri yardımıyla üçgen üzerinde değişiklikler yapılarak ve üçgen çeşitlerine bağlı olarak değişikliklerin kenarortaylar üzerindeki etkisi gözlemlenir.","Kazanımın odağı, öğrencinin üçgenin kenarortaylarının özelliklerini elde eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenin; yardımcı; elemanları; kenarortaylarının; özelliklerini; elde; üçgenler
matematik-9-9_4_3_3,32,MATEMATİK,9,Üçgenler,Üçgenin Yardımcı Elemanları,,9.4.3.3,Üçgenin kenar orta dikmelerinin bir noktada kesiştiğini gösterir.,"a) Bir doğru parçasının orta dikmesi üzerinde alınan her noktanın, doğru parçasının uç noktalarına eşit uzaklıkta olduğu ve bunun karşıtının da doğru olduğu gösterilir. b) Pergel-cetvel veya bilgi ve iletişim teknolojilerinden yararlanılır.","Kazanımın odağı, öğrencinin üçgenin kenar orta dikmelerinin bir noktada kesiştiğini gösterir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenin; yardımcı; elemanları; kenar; orta; dikmelerinin; noktada; kesiştiğini
matematik-9-9_4_3_4,33,MATEMATİK,9,Üçgenler,Üçgenin Yardımcı Elemanları,,9.4.3.4,Üçgenin çeşidine göre yüksekliklerinin kesiştiği noktanın konumunu belirler.,a) Pergel-cetvel kullanarak veya bilgi ve iletişim teknolojileri yardımıyla bir üçgenin yükseklikleri çizilerek kesişimleri üzerinde durulur. Farklı üçgen çeşitleri üzerinde örnekler yapılır. b) İkizkenar üçgenin tabanında alınan bir noktadan kenarlara çizilen dikmelerin uzunlukları toplamı ile üçgenin eş olan kenarlarına ait yükseklik arasındaki ilişki bulunur. c) Eşkenar üçgen içerisinde alınan bir noktadan kenarlara indirilen dikmelerin uzunlukları toplamı ile üçgenin yüksekliği arasındaki ilişki bulunur.,"Kazanımın odağı, öğrencinin üçgenin çeşidine göre yüksekliklerinin kesiştiği noktanın konumunu belirler. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgenin; yardımcı; elemanları; çeşidine; yüksekliklerinin; kesiştiği; noktanın; konumunu
matematik-9-9_4_4_1,34,MATEMATİK,9,Üçgenler,Dik Üçgen ve Trigonometri,,9.4.4.1,Dik üçgende Pisagor teoremini elde ederek problemler çözer.,a) Teorem elde edilirken model çeşitliliğine yer verilir. b) Gerçek hayat problemlerine yer verilir. c) Pythagoras’ın çalışmalarına yer verilir.,"Kazanımın odağı, öğrencinin dik üçgende Pisagor teoremini elde ederek problemler çözer. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",üçgen; trigonometri; üçgende; pisagor; teoremini; elde; ederek; problemler
