id,sira,ders,sinif,unite,konu,baslik,kazanim_kodu,kazanim,aciklama,yorum,etiketler
cografya-9-9_1_11,11,COĞRAFYA,9,,,9. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,9.1.11,İklim elemanlarının oluşumunu ve dağılışını açıklar.,a) İklim elemanlarına ait temel kavramlara ve iklim elamanlarını etkileyen faktörlere yer verilir. b) İklim elemanlarının günlük hayata etkilerine örnekler üzerinden yer verilir. c) Yaşanılan yerdeki iklim elemanlarına ait verilerden yararlanılarak tablo ve grafikler çizilir ve günlük hayatla ilişkilendirilir.,"Kazanımın odağı, öğrencinin i̇klim elemanlarının oluşumunu ve dağılışını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇klim; elemanlarının; oluşumunu; dağılışını
cografya-9-9_1_12,12,COĞRAFYA,9,,,9. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,9.1.12,Yeryüzündeki farklı iklim tiplerinin özellikleri ve dağılışları hakkında çıkarımlarda bulunur.,Gerçek istasyonlara ait klimatolojik verilerin yer aldığı iklim grafiklerine yer verilir.,"Kazanımın odağı, öğrencinin yeryüzündeki farklı iklim tiplerinin özellikleri ve dağılışları hakkında çıkarımlarda bulunur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",yeryüzündeki; farklı; iklim; tiplerinin; özellikleri; dağılışları; çıkarımlarda; bulunur
cografya-9-9_1_13,13,COĞRAFYA,9,,,9. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,9.1.13,Türkiye’de görülen iklim tiplerinin özellikleri hakkında çıkarımlarda bulunur.,a) Türkiye’nin iklimini etkileyen faktörlere yer verilir. b) Türkiye’deki iklim elemanlarının özellikleri üzerinde durulur. c) Türkiye’de görülen iklim tipleri ve özelliklerine yer verilir.,"Kazanımın odağı, öğrencinin türkiye’de görülen iklim tiplerinin özellikleri hakkında çıkarımlarda bulunur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’de; görülen; iklim; tiplerinin; özellikleri; çıkarımlarda; bulunur
cografya-9-9_2_1,14,COĞRAFYA,9,,,9. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,9.2.1,Yerleşmelerin gelişimini etkileyen faktörleri analiz eder.,Yerleşme yeri seçiminde etkili olan faktörlere yer verilir.,"Kazanımın odağı, öğrencinin yerleşmelerin gelişimini etkileyen faktörleri analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",yerleşmelerin; gelişimini; etkileyen; faktörleri
cografya-9-9_2_2,15,COĞRAFYA,9,,,9. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,9.2.2,Yerleşme doku ve tiplerinin oluşumunda etkili olan faktörleri örneklerle açıklar.,"a) Toplu ve dağınık yerleşmelerin oluşumunda etkili olan faktörlere yer verilir. BEŞERÎ b) Kır ve şehir yerleşmelerinin oluşumunda etkili olan faktörlere yer verilir. SİSTEMLER 9.2.3. Türkiye’de yerleşmelerin dağılışını etkileyen faktörleri örneklerle açıklar. Türkiye’deki ilk yerleşme örneklerine (Göbeklitepe, Çatalhöyük, Alacahöyük) yer verilir.","Kazanımın odağı, öğrencinin yerleşme doku ve tiplerinin oluşumunda etkili olan faktörleri örneklerle açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",yerleşme; doku; tiplerinin; oluşumunda; etkili; faktörleri; örneklerle
cografya-9-9_2_4,16,COĞRAFYA,9,,,9. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,9.2.4,Türkiye’deki yerleşim birimlerini idari fonksiyonlarına göre ayırt eder.,"Türkiye’nin idari yapısı verilirken ülkenin mevcut sınırlar dâhilinde bölünmez bütünlüğüne vurgu yapılır. KÜRESEL 9.3.1. Dünyadaki farklı bölge örneklerini, özellikleri ve bölge belirlemede kullanılan kriterler açısından değerlendirir. ORTAM : a) Şekilsel ve işlevsel bölge ayrımına yer verilir. BÖLGELER b) Türkiye’den ve dünyadan farklı bölge örneklerine yer verilir. VE 9.3.2. Bölge sınırlarının amaca göre değişebilirliğini örneklerle açıklar. ÜLKELER 9.3.3. Harita kullanarak çeşitli coğrafi kriterlerle belirlenmiş bölgelerde bulunan ülkeleri sınıflandırır.","Kazanımın odağı, öğrencinin türkiye’deki yerleşim birimlerini idari fonksiyonlarına göre ayırt eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’deki; yerleşim; birimlerini; idari; fonksiyonlarına; ayırt
cografya-9-9_4_1,17,COĞRAFYA,9,,,9. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,9.4.1,İnsanların doğal çevreyi kullanma biçimlerini örneklendirir.,"Karadeniz Sahil Yolu, Maltepe Sahil Parkı, Avrasya Tüneli, Osman Gazi Köprüsü, Ordu-Giresun Hava Limanı, Marmaray ve BAE- ÇEVRE VE Dubai Palmiye gibi örneklere değinilir. TOPLUM 9.4.2. Doğal ortamda insan etkisiyle meydana gelen değişimleri sonuçları açısından değerlendirir. a) Örnek olaylardan hareketle insanın atmosfer, litosfer, hidrosfer ve biyosfer üzerindeki etkilerine yer verilir. b) İnsanların doğal ortam üzerinde gerçekleştirdikleri değişimlerde, doğaya karşı duyarlı olmalarının gerekliliği vurgulanır.","Kazanımın odağı, öğrencinin i̇nsanların doğal çevreyi kullanma biçimlerini örneklendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇nsanların; doğal; çevreyi; kullanma; biçimlerini; örneklendirir
cografya-10-10_1_1,18,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.1,Dünya’nın tektonik oluşumunu açıklar.,a) Dünya’nın iç yapısı ile ilgili temel bilgiler verilir. b) Levha tektoniği kuramına yer verilir.,"Kazanımın odağı, öğrencinin dünya’nın tektonik oluşumunu açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",dünya’nın; tektonik; oluşumunu
cografya-10-10_1_2,19,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.2,Jeolojik zamanların özelliklerini tektonik olaylarla ilişkilendirerek açıklar.,a) Jeolojik zamanların adlandırılması Türkçe olarak da yapılır. b) Jeolojik zamanların özelliklerine yer verilirken Türkiye’nin jeolojik geçmişine değinilir. c) Türkiye'nin tektonizmasına yer verilir.,"Kazanımın odağı, öğrencinin jeolojik zamanların özelliklerini tektonik olaylarla ilişkilendirerek açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",jeolojik; zamanların; özelliklerini; tektonik; olaylarla; ilişkilendirerek
cografya-10-10_1_3,20,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.3,İç kuvvetleri; yer şekillerinin oluşum sürecine etkileri açısından açıklar.,,"Kazanımın odağı, öğrencinin i̇ç kuvvetleri; yer şekillerinin oluşum sürecine etkileri açısından açıklar. hedefidir.",kuvvetleri; şekillerinin; oluşum; sürecine; etkileri; açısından
cografya-10-10_1_4,21,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.4,Kayaçların özellikleri ile yeryüzü şekillerinin oluşum süreçlerini ilişkilendirir.,Kayaçların kullanım alanlarına yönelik örneklere yer verilir. DOĞAL SİSTEMLER,"Kazanımın odağı, öğrencinin kayaçların özellikleri ile yeryüzü şekillerinin oluşum süreçlerini ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",kayaçların; özellikleri; yeryüzü; şekillerinin; oluşum; süreçlerini
cografya-10-10_1_5,22,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.5,Türkiye’deki yer şekillerinin oluşum sürecine iç kuvvetlerin etkisini açıklar.,"Türkiye’deki faylar, levha hareketleri ve depremler arasındaki ilişkiye yer verilir.","Kazanımın odağı, öğrencinin türkiye’deki yer şekillerinin oluşum sürecine iç kuvvetlerin etkisini açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’deki; şekillerinin; oluşum; sürecine; kuvvetlerin; etkisini
cografya-10-10_1_6,23,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.6,Dış kuvvetleri yer şekillerinin oluşum sürecine etkileri açısından açıklar.,,"Kazanımın odağı, öğrencinin dış kuvvetleri yer şekillerinin oluşum sürecine etkileri açısından açıklar. hedefidir.",kuvvetleri; şekillerinin; oluşum; sürecine; etkileri; açısından
cografya-10-10_1_7,24,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.7,Türkiye’deki yer şekillerinin oluşum sürecine dış kuvvetlerin etkisini açıklar.,,"Kazanımın odağı, öğrencinin türkiye’deki yer şekillerinin oluşum sürecine dış kuvvetlerin etkisini açıklar. hedefidir.",türkiye’deki; şekillerinin; oluşum; sürecine; kuvvetlerin; etkisini
cografya-10-10_1_8,25,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.8,Türkiye’deki ana yer şekillerini temel özellikleri ve dağılışları açısından değerlendirir.,"Dağ, ova ve platolar ele alınır.","Kazanımın odağı, öğrencinin türkiye’deki ana yer şekillerini temel özellikleri ve dağılışları açısından değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’deki; şekillerini; temel; özellikleri; dağılışları; açısından
cografya-10-10_1_9,26,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.9,Yeryüzündeki su varlıklarını özelliklerine göre sınıflandırır.,,"Kazanımın odağı, öğrencinin yeryüzündeki su varlıklarını özelliklerine göre sınıflandırır. hedefidir.",yeryüzündeki; varlıklarını; özelliklerine; sınıflandırır
cografya-10-10_1_10,27,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.10,Türkiye’deki su varlıklarının genel özelliklerini ve dağılışını açıklar.,Su varlıklarının dağılışının harita üzerinden gösterilmesi sağlanır.,"Kazanımın odağı, öğrencinin türkiye’deki su varlıklarının genel özelliklerini ve dağılışını açıklar. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’deki; varlıklarının; genel; özelliklerini; dağılışını
cografya-10-10_1_11,28,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.11,"Türkiye’deki su varlığını verimli kullanmanın ekonomik, sosyal ve kültürel etkilerini değerlendirir.",a) Su kaynakları içinde denizlerimizin potansiyeli ve ülkemiz için önemi üzerinde durulur. b) Su kaynaklarımızın sürdürülebilir kullanımı için bireylere düşen sorumluluklara değinilir.,"Kazanımın odağı, öğrencinin türkiye’deki su varlığını verimli kullanmanın ekonomik, sosyal ve kültürel etkilerini değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’deki; varlığını; verimli; kullanmanın; ekonomik; sosyal; kültürel; etkilerini
cografya-10-10_1_12,29,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.12,Yeryüzündeki toprak çeşitliliğini oluşum süreçleri ile ilişkilendirir.,,"Kazanımın odağı, öğrencinin yeryüzündeki toprak çeşitliliğini oluşum süreçleri ile ilişkilendirir. hedefidir.",yeryüzündeki; toprak; çeşitliliğini; oluşum; süreçleri
cografya-10-10_1_13,30,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.13,Türkiye’deki toprakların dağılışını etkileyen faktörler ile toprak tiplerini ilişkilendirir.,,"Kazanımın odağı, öğrencinin türkiye’deki toprakların dağılışını etkileyen faktörler ile toprak tiplerini ilişkilendirir. hedefidir.",türkiye’deki; toprakların; dağılışını; etkileyen; faktörler; toprak; tiplerini
cografya-10-10_1_14,31,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.14,Türkiye topraklarının kullanımını verimlilik açısından değerlendirir.,a) Türkiye’de erozyonun etkisine vurgu yapılır. b) Gelecek nesillere daha yaşanabilir bir ülke bırakabilmek için topraklarımızın korunmasının gerekliliğine değinilir.,"Kazanımın odağı, öğrencinin türkiye topraklarının kullanımını verimlilik açısından değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye; topraklarının; kullanımını; verimlilik; açısından
cografya-10-10_1_15,32,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.15,Bitki toplulukları ve türlerini genel özelliklerine göre sınıflandırır.,,"Kazanımın odağı, öğrencinin bitki toplulukları ve türlerini genel özelliklerine göre sınıflandırır. hedefidir.",bitki; toplulukları; türlerini; genel; özelliklerine; sınıflandırır
cografya-10-10_1_16,33,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.16,Bitki topluluklarının dağılışı ile iklim ve yer şekillerini ilişkilendirir.,,"Kazanımın odağı, öğrencinin bitki topluluklarının dağılışı ile iklim ve yer şekillerini ilişkilendirir. hedefidir.",bitki; topluluklarının; dağılışı; iklim; şekillerini
cografya-10-10_1_17,34,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.1.17,Türkiye’deki doğal bitki topluluklarının dağılışını yetişme şartları açısından analiz eder.,"Türkiye’deki endemik ve relikt bitkilerin dağılışı, önemi ve korunması gerekliliği üzerinde durulur.","Kazanımın odağı, öğrencinin türkiye’deki doğal bitki topluluklarının dağılışını yetişme şartları açısından analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’deki; doğal; bitki; topluluklarının; dağılışını; yetişme; şartları; açısından
cografya-10-10_2_1,35,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.1,İstatistiki verilerden yararlanarak nüfus özellikleri ve nüfusun önemi hakkında çıkarımlarda bulunur.,a) Nüfus artış ve azalışının olumlu ve olumsuz etkilerine örnek ülkeler üzerinden yer verilir. b) Nitelikli genç nüfusun ülkelerin kalkınmasındaki önemi vurgulanır. c) Nüfus artış hızı ile ülkelerin kalkınması arasındaki ilişkiye yer verilir.,"Kazanımın odağı, öğrencinin i̇statistiki verilerden yararlanarak nüfus özellikleri ve nüfusun önemi hakkında çıkarımlarda bulunur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",i̇statistiki; verilerden; yararlanarak; nüfus; özellikleri; nüfusun; önemi; çıkarımlarda
cografya-10-10_2_2,36,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.2,İstatistiki verilerden yararlanarak dünya nüfusunun tarihsel süreçteki değişimine ilişkin çıkarımlarda bulunur.,,"Kazanımın odağı, öğrencinin i̇statistiki verilerden yararlanarak dünya nüfusunun tarihsel süreçteki değişimine ilişkin çıkarımlarda bulunur. hedefidir.",i̇statistiki; verilerden; yararlanarak; dünya; nüfusunun; tarihsel; süreçteki; değişimine
cografya-10-10_2_3,37,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.3,Nüfusun dağılışı üzerinde etkili olan faktörler ile dünya nüfusunun dağılışını ilişkilendirir.,Nüfus yoğunluğunu hesaplama yöntemlerinden sadece “Aritmetik Nüfus Yoğunluğu”na yer verilir.,"Kazanımın odağı, öğrencinin nüfusun dağılışı üzerinde etkili olan faktörler ile dünya nüfusunun dağılışını ilişkilendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",nüfusun; dağılışı; üzerinde; etkili; faktörler; dünya; nüfusunun; dağılışını
cografya-10-10_2_4,38,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.4,Nüfus piramitlerinden hareketle nüfusun yapısıyla ilgili çıkarımlarda bulunur.,a) Temel nüfus piramitlerinin özellikleri verilir. b) Nüfus piramidi oluşturulması sağlanır.,"Kazanımın odağı, öğrencinin nüfus piramitlerinden hareketle nüfusun yapısıyla ilgili çıkarımlarda bulunur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",nüfus; piramitlerinden; hareketle; nüfusun; yapısıyla; çıkarımlarda; bulunur
cografya-10-10_2_5,39,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.5,Türkiye’de nüfusun tarihsel seyrini sosyal ve ekonomik faktörler açısından değerlendirir.,BEŞERİ SİSTEMLER,"Kazanımın odağı, öğrencinin türkiye’de nüfusun tarihsel seyrini sosyal ve ekonomik faktörler açısından değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’de; nüfusun; tarihsel; seyrini; sosyal; ekonomik; faktörler; açısından
cografya-10-10_2_6,40,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.6,"Türkiye’de nüfusun dağılışını, nüfusun dağılışında etkili olan faktörler açısından değerlendirir.",,"Kazanımın odağı, öğrencinin türkiye’de nüfusun dağılışını, nüfusun dağılışında etkili olan faktörler açısından değerlendirir. hedefidir.",türkiye’de; nüfusun; dağılışını; dağılışında; etkili; faktörler; açısından
cografya-10-10_2_7,41,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.7,Güncel verilerden yararlanarak Türkiye nüfusunun yapısal özelliklerini analiz eder.,Türkiye nüfusunun cinsiyet yapısı verilirken toplumsal cinsiyet adaleti ve eşitliğine değinilir.,"Kazanımın odağı, öğrencinin güncel verilerden yararlanarak Türkiye nüfusunun yapısal özelliklerini analiz eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",güncel; verilerden; yararlanarak; türkiye; nüfusunun; yapısal; özelliklerini
cografya-10-10_2_8,42,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.8,"Tarihî metin, belge ve haritalardan yararlanarak dünyadaki göçlerin nedenleri ve sonuçları hakkında çıkarımlarda bulunur.",a) Tarihteki önemli Türk göçlerinin sebepleri üzerinde durulur. b) Güncel mülteci göçlerine yer verilir.,"Kazanımın odağı, öğrencinin tarihî metin, belge ve haritalardan yararlanarak dünyadaki göçlerin nedenleri ve sonuçları hakkında çıkarımlarda bulunur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",tarih; metin; belge; haritalardan; yararlanarak; dünyadaki; göçlerin; nedenleri
cografya-10-10_2_9,43,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.9,Türkiye’deki göçleri sebep ve sonuçları açısından değerlendirir.,"a) Cumhuriyet’ten günümüze gerçekleşen iç ve dış göçlerin ekonomik, sosyal ve kültürel etkilerine yer verilir. b) Türkiye’ye göç etmek zorunda kalan topluluklara karşı saygılı ve paylaşımcı bir tutum sergilemenin gerekliliği vurgulanır.","Kazanımın odağı, öğrencinin türkiye’deki göçleri sebep ve sonuçları açısından değerlendirir. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",türkiye’deki; göçleri; sebep; sonuçları; açısından
cografya-10-10_2_10,44,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.10,Göçün mekânsal etkilerini Türkiye'den örneklerle açıklar.,,"Kazanımın odağı, öğrencinin göçün mekânsal etkilerini Türkiye'den örneklerle açıklar. hedefidir.",göçün; nsal; etkilerini; türkiye; örneklerle
cografya-10-10_2_11,45,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.11,Ekonomik faaliyetleri temel özelliklerine göre ayırt eder.,"a) Birincil, ikincil, üçüncül, dördüncül ve beşincil faaliyetlere yer verilir. b) Ulaşım ve iletişimin ekonomik faaliyetler üzerindeki etkilerine değinilir.","Kazanımın odağı, öğrencinin ekonomik faaliyetleri temel özelliklerine göre ayırt eder. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",ekonomik; faaliyetleri; temel; özelliklerine; ayırt
cografya-10-10_2_12,46,COĞRAFYA,10,,,10. SINIF COĞRAFYA DERSİ ÖĞRETİM PROGRAMI,10.2.12,"Ekonomik faaliyet türlerinin oransal dağılımına ilişkin verileri, ülkelerin gelişmişlik düzeyleriyle ilişkilendirerek çıkarımda bulunur.",KÜRESEL 10.3.1. Uluslararası ulaşım hatlarını bölgesel ve küresel etkileri açısından analiz eder. ORTAM: İstanbul’daki 3. Hava Limanı ve Kanal İstanbul projelerinin bölgesel ve küresel etkilerine yer verilir. BÖLGELER VE ÜLKELER,"Kazanımın odağı, öğrencinin ekonomik faaliyet türlerinin oransal dağılımına ilişkin verileri, ülkelerin gelişmişlik düzeyleriyle ilişkilendirerek çıkarımda bulunur. hedefidir. Açıklamada belirtilen kapsam ve sınırlar soru ve etkinliklerde esas alınır.",ekonomik; faaliyet; türlerinin; oransal; dağılımına; ilişkin; verileri; ülkelerin
